2.64063574035534E+017	positive	@_bethanygarland I really wanna go to one of his things! Did you watch his new thing on channel 4 last Friday? xx
2.59535556055269E+017	neutral	Cold pizza and Mass Effect 3. I want my leg healed!! Going to look up some voodoo shit. I'll be walking, jumping and running tomorrow.
2.61545687106322E+017	positive	Remember Cupid at Convo last year with the bomb candy bar?? If you liked that, you'll LOVE next Tuesday's Tr http://t.co/af9hu4pU
2.63453340925583E+017	neutral	Channing tatum will be in white oak tomorrow...for all you stalkers out there
2.64152762026185E+017	neutral	@Brett_Elliott8 I fly that Saturday the 15th from Detroit to Amsterdam then up to Newcastle
2.6162419738046E+017	neutral	#hulu Video Game Trailers - Launch Trailer: Check out the launch trailer for Mass Effect 3. Added: Fri Oct 26 00... http://t.co/XsbCPkVe
2.57315024354279E+017	positive	@Pastorjoshg @corylethgo @KevinCabe @kcabe21 I'd watch Cougar Town over this any day! January 8 on TBS. Very funny. #firedooley
2.63773432750158E+017	neutral	Of course it's Aston Villa.  Played them off the park on Saturday.  Bring it on!
2.64169849067028E+017	negative	Give me 5 mins with Candy the dancer from Deja Vu I'm nutting on my 4th pump she that bad lol
2.63718726627627E+017	positive	@heeydems Do you know ?they may not but we're so fond of all the countries . Uh,happy Republic Day .
2.64195024135287E+017	positive	@shootingrocks cof cof~  someone is going to Germany on november 30 ...oh I really envy you   :)  http://t.co/kZZoR8Az
2.63331726942691E+017	positive	Thank you snow for cancelling classes today. Now you may stop snowing, so that I can drive to Chapel Hill tomorrow. I'd really appreciate it
2.6023233705123E+017	positive	Chick in my class said Flacco is the best QB in the league. 1- why is a chick talkin football. 2. I cant wait for class tomorrow lol
2.64243566207975E+017	positive	#entrepreneur #angelinvestor pitch in on the new birthday party / Super Bowl Sunday treat http://t.co/HcU3990c
2.64188304747004E+017	positive	think i might go see flight tomorrow just because Denzel Washington ..
2.41625219050123E+017	neutral	Mohamed Nasheed's Press brief about CONI report - 31 Aug 2012: http://t.co/niN6zHhn via @youtube
2.61563757212361E+017	neutral	Calling all reality TV fans: We're inviting LI reality TV stars to join a Google+ Hangout on Sunday and you can too. http://t.co/WzO0bhVm
2.56408189157917E+017	negative	Honesty is often best policy: Fabio Capello, Russia coach: "I was hoping Ronaldo's injury was more serious so he couldn't play tomorrow."
2.64221978607636E+017	neutral	Dinner in Athens with my friend, @stevebeuerlein. Preparing for our game on @SEConCBS this Saturday. #OleMiss #Georgia http://t.co/4QqWxtnd
2.64218982926655E+017	positive	@Yvette_Elena :) Most def, i think when you come tomorrow the boys will be here.
2.63803981384516E+017	negative	This is Austin Rivers 1st game and people sucking him he a rookie chill !
2.64247456424935E+017	neutral	@goatmilkstuff Hello. May I ask how did you get on set of Castle?
2.25311712008618E+017	negative	@HockeyyInsiderr " @OilersNow: Gagner's agent says talks continue, will have hearing on Friday if no deal" MSM just proved you're #clueless!
2.44715076228096E+017	positive	The Woman In Black - the legendary ghost thriller, touring to Dubai and Abu Dhabi in November &amp; December. More... http://t.co/2uz56zci
2.64107216578175E+017	neutral	Can it please be Wednesday and POTUS has been re elected. Then we can move this country #Forward!
2.64214318327947E+017	neutral	Jacksonville really sound like the move tomorrow
2.58349170107224E+017	negative	@JessieWagnon @tcswagg NOOOOOOOOO!!!!!! Maybe you can just look over it right before the test tomorrow and do that first
2.40753714661585E+017	neutral	#hcafc loan keeper Ben Amos named in the England under-21s side to face Azerbaijan next Thursday and Norway on Sept 10.
2.64182339536564E+017	neutral	@SteveRattner @JoeNBC @morningmika My friends and I are betting Joe wets his pants when he sees the whopping Mittens will get Nov 6
2.42989716893479E+017	negative	@ahmedthalib waheed proposed mdp to join the  gov prior CoNI's verdict. 7 feb controversial power transfer refrained mdp joining the govt.
2.64113005078405E+017	neutral	Me and @hayleyrose booked in to see A Good Day To Die Hard on February 14 2013 (Valentine's day).
2.64208558336389E+017	positive	"@AmianaTyransky: Frankie: I think I'm gonna have a date with my bed tomorrow Me: same." That's my boy
2.4677635555813E+017	positive	Pray for Mohamed Morsi the new President of Egypt that he may continue to be a leader for freedom and peace.  http://t.co/f0LKm17i
2.61540587801563E+017	negative	Axl Rose needs to just give up. Now. Not later, not soon, not tomorrow. NOW!
2.64214825096315E+017	positive	Shout out to my boy @JshapMMA who fights tomorrow night on the Las Vegas #rfa card. He's put in the work so I don't need to wish him luck.
2.43725520724967E+017	neutral	If you're on the Isle of Man next Thurs, I'll be talking about Safe House and signing books at Waterstones from 6.30pm. @WaterstonesIoM
2.59724822978904E+017	neutral	PBR &amp; @mokbpresents bring you Jim White at the @Do317 Lounge on October 23rd at 7 pm! http://t.co/7x8OfC56
2.63610234029879E+017	positive	Happy Halloween!! Starting this wicked Wednesday off listening to Pink Floyd and Leonard Cohen. Get to take my boys out tonight! Yay!!
2.62582875520643E+017	negative	I wonder what Cortese is thinking after watching that 1st half of total wank? As for Boruc you are a disgrace and a complete TWAT. #saintsfc
2.63820165685322E+017	negative	Sad I won't get to see @ZachMTV on The Challenge: Battle of the Seasons tonight :( I guess I'll have to wait until next Wednesday..
2.29228895621243E+017	neutral	July 28th National Milk Chocolate Day. You might say milk chocolate is the star of the chocolate (cont) http://t.co/GEBoG3Gl
2.61455260277678E+017	neutral	On Sunday November 4th Olympus experts will be on hand at the Currys store in Cambridge.  From 10:30am until... http://t.co/skD7NlOY
2.12393879876534E+017	positive	Happy Valentines Day &lt;3... only if you live in Brazil, otherwise its just another irritating Monday.
2.48975354910372E+017	negative	Okay me and @megnicolelewis are about to watch The Woman In Black. This may be a terrible night.
