6.39534483352474E+017	positive	#Unbreakable will mark the 1st time Janet Jackson has opened up about her brother Michael Jackson http://t.co/id0GdjDg4p
6.39644271847547E+017	positive	Fandom Infiltration - As you may or may not know, I accompanied my mawm to the Michael Jackson One Cirque... http://t.co/l1XAIbpI7i
6.39671487310361E+017	positive	@candycaneliam @MidnightMiseryx @fandombeliefs and may i remind you that 4/5D look up to Michael Jackson lol
6.39785510177632E+017	positive	Michael Jackson, a place with no name. Rare USA sold out: $129.99End Date: Thursday Sep-10-201... http://t.co/aOAwUrXS02 #michaeljackson
6.39956939066208E+017	neutral	Michael Jackson may have had Thriller, but the Fat Boys had Freddy Krueger. http://t.co/H6hJbVNvLi
6.40033330285576E+017	negative	@MissSonalChadha Take a look at @RajivMessage's Tweet: https://t.co/Xl0moCLGjZ  Hindus should not use RIP.  U can use it for Michael Jackson
6.40146715182436E+017	positive	Its #FreddieMercury's 69th Birthday! Many of you may have seen this, here's a rare pic of him with Michael Jackson! http://t.co/RY5GliAqjq
6.40176482954953E+017	positive	so everyone was so happy bc michael jackson came and he sat down and started singing so we all gathered around and listened
6.40179617660178E+017	positive	Portland, make sure and catch @mattwertz this Wednesday at 8 at Alberta Rose Theater. I'm hoping for at least 4 Michael Jackson covers.
6.40390484704137E+017	positive	@CarbieWarbie TY4 follow. Happy Sunday! ET the Extraterrestrial (Storybook) as told by Michael Jackson (Movie Edit) https://t.co/Kfa3Y3yFUX
6.40545706525205E+017	neutral	OFF THE WALL by MICHAEL JACKSON was no.12 in the UK album charts on 6 September 1980
6.4054888941054E+017	positive	will be resuming his "Artist of the Week" selections on Tuesday. His featured artist at that time will be Michael Jackson.
6.40553062290059E+017	positive	Sunday brunch with a Bloody Mary is the best! Michael Jackson is on the radio too! #drinklocal #dolocal #music http://t.co/S7dFzns799
6.40704989363462E+017	positive	I get my 1st slumber party with Helen Byers Moore since our back in the day moments with our Michael Jackson... http://t.co/nkmXUYxheD
6.40745408810119E+017	positive	On 6 September 2001, Michael Jackson made a surprise appearance at the mtv vma where she danced with * Nsync. http://t.co/EwlitvXQML
6.40748606958383E+017	positive	They're showing the Motown 25th on PBS. Michael Jackson at the height of his fame. Mind blowing moves. #MoonwalkDebut
6.40755399042449E+017	neutral	3rd: The Weeknd sounds just like Michael Jackson
6.4076784612191E+017	neutral	#LQLDailyQuestion Which actress died aged 62 on the same day as Michael Jackson, June 25th 2009?
6.40774662033535E+017	neutral	@MirandaCosgrove @CaylenWeather michael jackson or harry styles? the world may never know
6.40876146003829E+017	neutral	Van Halen and LL Cool J talk about Michael Jackson (LMJ May 3rd 2013) https://t.co/WwQ1KQnRDz via @YouTube
6.40961765208138E+017	positive	@jermjackson5 omg your in London on September 12th I'm going to London for the Michael Jackson kingvention that day!!!!
6.40980516871774E+017	positive	Rock Calendar 9-7-01: Performing on stage for first time in 11 years, Michael Jackson is reunited with Jackson 5 at The 30th Anniv. Celeb.
6.41104014172525E+017	neutral	I spent all weekend in the sun, and I'm still paler than the ghost of Michael Jackson. #whitepeopleproblems
6.41188392407929E+017	neutral	Yg puts Ikon as 2nd bigbang, and BI as GD = the next michael jackson is justin bieber. @ygent_official are you patrick star?
6.41221720326689E+017	positive	@JusReign my favourite Michael Jackson is the one with the tingalingalingalingashingshongbhungbhaaanng tap tap moonwalk on the sun
6.41252626802287E+017	neutral	Not sure what it was like seeing michael jackson outdoors, but its gotta be similar to future's set on sunday
6.41325272181178E+017	neutral	Eve has 2 different styles; Jared Leto or Michael Jackson... What will it be tomorrow ? Stay tuned to find out
6.41338433663689E+017	neutral	For ICC i cud jst sing along the 1st time i heard it But Dumb Dumb  I jst remember alotta highnotes Dumb x6 and sumthing michael jackson
6.41343551620538E+017	negative	R8 has FINALLY dropped, Kanye is in his second term of presidency, Michael Jackson moonwalked on the sun, fuckboys gained some respect for w
6.41359104229806E+017	negative	Michael Jackson, if he only believed his own words, he may not of transformed himself into the ghoul http://t.co/UaVtsk7VMg
6.41463488037032E+017	positive	Monarchy expert D. Michael Jackson will chat about Queen Elizabeth's long reign on @NewsTalk770 tomorrow at 12:30pm.
6.20657248138863E+017	positive	If Barack or Michelle Obama walk the runway during Style tonight or tomorrow life will be complete. That is all.
6.20726887162192E+017	positive	Michelle Obama seems to have really enjoyed her theater going this weekend. She saw Kinky Boots on Saturday, and The King and I on Sunday.
6.2073877217962E+017	positive	Michelle Obama set the bar exceptionally high 4 @FLOTUS What kind of 1st lady would @TonetteWalker be WI wouldn't know, we've never met her
6.21027317045985E+017	positive	My mom heard someone say Michelle Obama on TV and she started singing 5th Harmony... Help
6.21055603524284E+017	negative	Don't yall see what they doin they distracting us with today's kids will ever know because on July 14 Barack and Michelle obama got together
6.21445240298168E+017	neutral	See Tika Sumpter as Michelle Obama in 'Southside with You' photo: Annie MartinLOS ANGELES, July 15 (UP... http://t.co/Tspa5x2n6e #TSCEnt
6.21816893649875E+017	neutral	A: I'd gladly have somebody else pay you next Tuesday for a vegan burger today Q: What would Michelle Obama say if she were Wimpy @fredwimpy
6.22066414308954E+017	neutral	SMH Mayor in Washington St. Makes Racist Remarks about PBO &amp; 1st Lady Michelle Obama; Refuses to Resign http://t.co/sRmwlqiBYb via @dailykos
6.22070904265265E+017	positive	Michelle Obama: US 1st Lady teams up with Wale to promote higher education http://t.co/QDY3iC5TjF
6.22211557213258E+017	neutral	Harvard educated First Lady Michelle Obama reminded attendees of a naturalization ceremony Wednesday that the... http://t.co/LeG5gtWs1C
6.22396313456542E+017	negative	The best way to find Malaysia Airlines Flight MH370 may be with Michelle Obama's arms.
6.22865582702989E+017	neutral	dear everyone   it was funny the 1st time you called me Michelle Obama  9179027th time  not so much
6.23333661035754E+017	positive	I frick frackin love shows with Madison so much tomorrow is going to be so fun wowowowowoowowowwowowowoow I'm not ready Michelle Obama
6.23457980931904E+017	negative	Many may not know that Michelle Obama graduated from Harvard. What did she learn there? She had to surrender her law license for LYING.
6.23589519019901E+017	neutral	First lady Michelle Obama gave a passionate keynote address at the first White House Tribal Youth Gathering in Washington on Thursday.
6.23617946603155E+017	neutral	Wale is going to perform at the White House on Thursday as part of Michelle Obama's "Reach Higher" education initiative
6.23737675103646E+017	neutral	E! News Terrence Jenkins w/moderate keynote with First Lady Michelle Obama on July 23rd, 8am. For the 2015 Beating The Odds Summit.
6.238334733551E+017	neutral	I will never look at Michelle Obama the same way. My sides will be sore tomorrow... Worth breaking the Internet for! @amyschumer
6.23959800716636E+017	positive	2 Thomas Edison HS graduates will join 1st Lady Michelle Obama's Beating the Odds Summit bringing together 2015 college bound graduates
6.24012076281909E+017	neutral	The only time Michelle Obama would lower the flags on her property is if they were blocking the sun while she was sunbathing. #Chattanooga
6.24022734792716E+017	positive	@Literarygrrrl Michelle Obama may be the first lady, but these shoes will make you a lady in the streets (and a freak in the bed).
6.24029200371073E+017	positive	Going to First Lady Michelle Obama's Beating the Odds Summit tomorrow! #excited by cameyyboo #WhiteHouse #USA http://t.co/1Wu5R5oXD0
6.24169794883858E+017	neutral	2 MN college bound teens will be at the White House today with 1st Lady Michelle Obama. How they scored this life changing invite at 6 @kstp
6.24246879493206E+017	positive	#US 1st Lady Michelle Obama speaking at the 2015 Beating the Odds Summit to over 130 college-bound students at the pentagon office. &gt;&gt;
6.24746080446599E+017	neutral	Yesterday was National Hot Dog Day . . . Or as Michelle Obama called it:  Thursday.
6.24747559102321E+017	positive	Also the first to graduate college, I agree. Michelle Obama: Making school cool is key to success. http://t.co/loJjjDwEXB via @washtimes
6.25001787460821E+017	positive	@CollinceBey I admire Michelle Obama more. Cant imagine how she survived being in a remote African village for 1st time! She deserved WH!
6.25046763297198E+017	positive	Is Michelle Obama and the sytycd crew dancing at the White House today cuz I may have to join
6.2519197475319E+017	positive	"The 1st Lady" Michelle Obama was in the house! What an inspirational moment! #ZenoFamily https://t.co/SLJ4kVpcHO
6.25394044512956E+017	positive	In May I sent a Children at Nature Play sign to First Lady Michelle Obama. Today, I received a thank you note... http://t.co/RzKpcRd6CA
6.25450575140901E+017	neutral	Michelle Obama complains about not being paid, Watch Laura Bush set her straight - http://t.co/Fe0z2RxYC5, Mooch!
6.25666682263052E+017	positive	Michelle Obama to 1st gen college students on education: "This should be the cool thing to do in life." http://t.co/IAvm1PHADn
6.25765855142523E+017	neutral	Have you seen the first lady? Michelle Obama may still be in the Coachella Valley @TDSColinAtagi http://t.co/fk04VotSVB via @mydesert
6.25992870026179E+017	positive	Michelle Obama has a dance off with Ellen DeGeneres to celebrate the 5th anniversary of the First Lady's "Let's... http://t.co/offpskaHAY
6.26959574986175E+017	neutral	I'm more concerned about Barack getting his 3rd term wish through Michelle Obama than I am uncle Joe. Just saying. https://t.co/8Gu7lu7qZq
6.27603448981258E+017	positive	@Anomaly100 @marpeesh @HMiglino @TeaPainUSA No wonder you think Michelle Obama may be attractive?!?
6.27613043703181E+017	positive	"Caller:President Obama said-'If there was no restriction on me having a 3rd term I would win it.' Was that a precursor for Michelle Obama?"
6.28004511420928E+017	neutral	S/O to the people going back to school tomorrow and have to eat Michelle Obama's nutritious school lunches. #mmm
6.28392836715676E+017	neutral	Today: a 4th grader was saying how she wrote to Michelle Obama &amp; my 5 year old responded that he wrote to the bears of Yosemite. #andhedid
6.28549451188163E+017	neutral	Talk about running the world.&amp;#160; Michelle Obama sat down with rapper Wale on Friday to answer questions and promote her Reach Higher
6.28947344793309E+017	negative	Study: Michelle Obama's anti-obesity campaign may actually make people gain weight http://t.co/UP2G3On4j6
6.29128080619999E+017	positive	so I just found out today that I might get to see Michelle Obama on Friday
6.29135660478108E+017	positive	i am going to try to meet Michelle Obama on friday
6.30095382018662E+017	neutral	Boy, did Michelle Obama look miserable dehelicoptering in Martha's Vineyard. What's the 1st missus got to gripe about? Not feelin' the love?
6.30390658721821E+017	positive	Happy 50th Birthday Michelle Obama! We're winding down our Friday with our favorite FLOTUS quotes! # http://t.co/gR9FhqKJEH
6.30807040634581E+017	neutral	@spareribbetje Walrus, die word bereden door Michelle Obama in de opkomende zon met tekst "I wish i was that walrus, cuz the sun is pretty"
6.30820269850931E+017	neutral	@father you still got the Michelle Obama shirt ?  https://t.co/tYtCyltfD6
6.3124076161955E+017	negative	Kim Kardashian may have no talent, but she's a business woman. Michelle Obama dont got talent. She was just that wife on the come up
6.31758201663296E+017	negative	Wouldn't surprise me if Michelle Obama was the brain child behind ISIS in the 1st place. @andyjonesKipper @Its_jihadist
6.32073060791808E+017	positive	The Michelle Obama Look Book http://t.co/SaRH5Zlzge via @TheCut | The 1st Lady. All dressed up , 4ever on the go &amp; on the taxpayer's $$$
6.32442122822664E+017	positive	Laura W. Bush Michelle Obama Psalm 72:15 Long may he live, receiving gold from Arabia,  prayed for without cease,... http://t.co/ZqPI9BiCm7
6.32960600923091E+017	positive	Michelle Obama, Barack Obama: Honor Colored Girls on February 28th (the last day of black history mon... https://t.co/XiiXsO0b1K via @Change
6.33071290581172E+017	positive	Jan runs into Michelle Obama on her way to a charity event. Storm clouds begin to brew over the women as they battle for psychic control.
6.33206249300099E+017	positive	Sum1'll say he saw PMB wt Michelle Obama @ a hotel kissin n d nxt 2nd ur readn it online alrdy! No e4ts 2 find out d authenticity of d story
6.33748998436729E+017	positive	Ugh! Michelle Obama was selected the Best Dressed Woman by The Sunday Times (Time). http://t.co/0bQ4SnQfxH https://t.co/U9cmWaOoFR
6.33780404777042E+017	positive	First Lady Michelle Obama is a elegant and classy 1st Lady who presence touch the heart of us all #LoveMyPresident&amp;FirstLady @InsideEdition
6.34133689216037E+017	neutral	@Adorable_Dime you may be right. You also forgot about Michelle Obama and Rihanna on the cover..all granted interviews
6.34185712884183E+017	positive	AMERICA! my friends @TheStruts are playing the Jimmy Kimmel show tomorrow night with Michelle Obama! couldn't be more proud!
6.3423284852285E+017	neutral	@LeoKikiLady89 chile did you read about Michelle Obama this lady is the 1st wife educated with a ton of degrees and said she wishes she was
6.34311131797041E+017	negative	"for the first time in my adult lifetime I'm really proud of my country"- MOST UN-AMERICAN STATEMENT BY DISGRACED 1ST LADY MICHELLE OBAMA
6.3457038512871E+017	negative	@Matthops82 @nightowl197395 @sallykohn  Plus, it's Michelle Obama trying to pick what foods we can eat.  I may have read that wrong, though.
6.34841538959405E+017	neutral	During Thursday night's edition of Jimmy Kimmel Live, the ABC comedian helped first lady Michelle Obama make a... http://t.co/2r5UCGnTCS
6.35097205272015E+017	negative	Danny Drinkwater is just a plant from Michelle Obama to force healthy dietary choices on Saturday morning soccer watchers. #tcot
6.3509861455829E+017	negative	United wanting to sign Neymar is like me wanting to marry Michelle Obama.. although the difference is I may have a chance
6.35385923363058E+017	negative	Faux FLOTUS Michelle Obama recently floated the Sheerly repugnant suggestion that she may run for POTUS.
6.35530316438897E+017	neutral	I was challenged to post three things about myself that you may not know... 1. Michelle Obama WAS NOT the first... http://t.co/bmb3MWZVmP
6.35846449561928E+017	negative	How r the Christian "Right" going 2 accept this from 1st lady when Flotus Michelle Obama got slammed 4 her bare arms http://t.co/psat2Dgitx
6.36406126972674E+017	positive	Michelle Obama is one of the most active 1st ladies since Eleanor Roosevelt tbh
6.3736031349982E+017	neutral	MICHELLE OBAMA Look- A-Like - "People always tell me I look like U.S.A 1st Lady Michelle Obama. I do not see the... http://t.co/qyszgYaW0c
6.37418168508547E+017	negative	Let's put a stripper in the White House. And RWNJs say Michelle Obama has no class.  https://t.co/asaJnLPlPr
6.38825206325248E+017	neutral	If Kanye really did run for president Michelle Obama would still be the baddest 1st lady ever
6.39104253886247E+017	neutral	Food giants call a truce w/ Michelle Obama, @politico reports http://t.co/VxAGF6QUX6 (Tho some wld say the 1st Lady raised a white flag)
6.39858973391331E+017	neutral	I dm'd michelle Obama. I'm going to erase it tomorrow if she doesn't respond
6.40992207995073E+017	negative	Michelle Obama to jump in race for president? http://t.co/C6x2A7APvU via @worldnetdaily# A 3rd term 4 the communist, islamists in the WH, NO
6.41165121734074E+017	neutral	Michelle Obama's waiting in the Master Bedroom Chelsea Clinton's waiting in the Lincoln Bedroom WHICH ROOM 1st @Sadieisonfire @REALFITFINLAY
6.41522983811592E+017	positive	'The View' returns with new, hopefully controversial hosts: Guest Michelle Obama (3rd L), wife of presumptive ... http://t.co/HHP4rsf6xj
6.33229749804995E+017	positive	I may have a treat for you guys tonight so you can play some Minecraft with me ;) #TheDream
6.33416585164657E+017	positive	Looking forward to learning about Skype, Minecraft, Sway &amp; more Thurs/Fri at TnT.  Still room for more! http://t.co/2Jp8u7xENz #psd70
6.33538664459432E+017	positive	Doing a mock build of Ashoka build now and I think I might build her in Minecraft tomorrow.  If so I'll definitely stream it #disneyinfinity
6.33562589956469E+017	positive	Had fun streaming with friends. Hopefully I'll get back to Minecraft tomorrow! Goodnight all
6.33702779291345E+017	positive	Calling all Minecraft fans, this Saturday August 22, it's Minecraft survival night. Come show us your building... http://t.co/WW5d2CTrWg
6.33817258700243E+017	positive	@bcfcAnt my birthday is Sunday August 23 I can't wait I hope I get ps4 with Minecraft and bo2 and advanced warfare and gta 5
6.33852064439927E+017	positive	Of course mom can make a Minecraft cake. Happy 6th to my little man. https://t.co/1HFAUkeNYF
6.34174882495001E+017	positive	Early upload of Minecraft, this week, since I'm going to be away from the computer essentially all day tomorrow!
6.34348208630694E+017	positive	LIMITED AVAILABILITY! REGISTER TODAY!! "Minecraft may have started out as just a game, but it has become much more... http://t.co/dUAN5oK1F8
6.3441921641064E+017	positive	By @AmiriKing: My 7 y/o just back talked me.  Tomorrow while she's at school I'm logging into Minecraft and destroying her entire village.
6.34439076221858E+017	neutral	A good read about what's happening to Minecraft in schools... http://t.co/qjjB5HfnAw
6.3445126088065E+017	positive	Playing #Diversity2 on Minecraft with @flipTflop and friends. #playing #it #for #my #4th #time
6.34482190835941E+017	positive	@mrsdrakepve @anniedewey So my 3rd grader tells me you're interested in Minecraft lessons. He would love to show you the ropes!
6.34567397232505E+017	positive	Gym time :) Friday stream will be back to Minecraft! See you then!
6.34676348888457E+017	neutral	@taisling Prendeville was on about violent videogames on Monday, even Minecraft is bad apparently... How long you about for?
6.34703846695141E+017	positive	@eckoxsoldier 'Ruben the 2nd' or 'Percy Porker' for Moo's Minecraft pet house pig?  :-D
6.3471504869546E+017	positive	Next Thursday we're helping @DerbyMakers with the free Minecraft event @derbysilkmill. Find out more here: http://t.co/0JPLBRk6Um
6.3495453529172E+017	positive	Thank you all for coming to the stream tonight! Very laid back tonight :D Tomorrow! We play Minecraft and more! :D
6.35014594445091E+017	positive	Happy Saturday Petersfield! We've just had an excellent drop of new books, everything from the new William Boyd to Minecraft!
6.35170748894614E+017	negative	My 8yr old just back talked me.. On Monday when he's at school I'm logging in to Minecraft and destroying his... http://t.co/SKrzjKq513
6.35201663767216E+017	neutral	What do you guys wanna see me stream tomorrow? Minecraft or Destiny?
6.35329988389024E+017	positive	Reply to this tweet with any challenge you may have or any idea's that you want me to do in Minecraft and I will make sure to do all of them
6.35333624968122E+017	positive	Minecraft still down. I will try again tomorrow! Sorry guys I know you want it back and so do!I! Till then xoxox
6.35337032986968E+017	positive	WFS Saturday is about to start! If you have a 360, Minecraft is up, &amp; we're open to viewers joining us!  http://t.co/t3K4bjxhiO
6.35510545614041E+017	positive	@HydroTheWuff I may get to record some Minecraft with TheKindFox so I'm super happy :) ((HUGS)) &lt;3 Did you manage to check the skype invites
6.35541283633807E+017	positive	Sunday is full of Minecraft hype on Kickback!  Can you make $100?  Pick a game at http://t.co/1wiWZNK4ZB http://t.co/WtwQt6WHnz
6.35733268931867E+017	negative	Hey guys. I got home from holiday in Ballina and realised my webcam sucks so Minecraft will be out maybe tomorrow or the next day.
6.35871339262411E+017	positive	I am now attending #insomnia55 on Friday. I'm doing a panel on making games in Minecraft! Not sure if I will stay the whole weekend yet.
6.36006404797657E+017	positive	Rugid_azz and MaribolHD the two new followers. Thanks for coming hope you guys come back tomorrow for Minecraft with the boys. Lots of fun.
6.36163766091186E+017	positive	Reserve your spot for our next Party Camp! Programming &amp; video creation with Minecraft! Starting Aug 31, grades 1-3 http://t.co/Yp7PVGmmyL
6.36338393945764E+017	positive	@Autistic_Mind @autismfather the condition even though she doesn't play Minecraft, I don't mind. I may consider applying for Senior...
6.36416237073998E+017	positive	26 August Free Kids Minecraft App Building: Creating web apps about Minecraft! http://t.co/uOZdIkVrHv http://t.co/oPa0j6eJHM
6.36586322803749E+017	positive	I'm not excited because a Minecraft game is coming to #WiiU. It's because it's 3rd party support and I'd love to see other TT games coming.
6.36706815661617E+017	neutral	Between watching a friend play minecraft at monday's park day + discovering Stampy Cat videos, 7yo may actually be getting into minecraft
6.37123654908703E+017	positive	@PhotonDragon13 @HarmoniCraftMC Okay sweet! I'll give it a go when I hop on Minecraft on Sunday
6.37275722436887E+017	positive	If you are curious about my wild Friday nights: I promised Liam I would play Minecraft &amp; Kennedy requested burritos for dinner.
6.37318243271725E+017	positive	@C418 May I use one of your ~amazing~ Minecraft tracks at the beginning of an interview I'm doing for my website? ( &lt; 30 seconds )
6.37369385372533E+017	positive	Parent/child 3D modeling class with MINECRAFT!  This Saturday (tomorrow), 3 pm at Austin Tinkering School, only... http://t.co/pCo2UOIedv
6.373738568361E+017	neutral	I will be back to normal with Minecraft news/updates on Monday I don't do videos on weekends it's only if a video took long render &amp; upload
6.37463434477609E+017	neutral	Let me know which games u want me to stream? KZ Sf, COD Ghosts or AW, I am Bread, Minecraft, Devil may cry, DCUO, Warframe? #PlayStation
6.37484872202912E+017	positive	Also tomorrow. I'm streaming a actual Minecraft game so be there. Um I'll make a thing of what I'm playing
6.37656658240504E+017	positive	Sorry for no video on Minecraft yesterday. It literally JUST UPLOADED! That video will be up on monday and i think you will enjoy it! :)
6.37764165336175E+017	positive	@notch this may cheer you: ridiculously, I only found out what Minecraft was this morning #techybutnotagamer
6.37775827678196E+017	positive	I liked a @YouTube video http://t.co/Hc25RtlJkY Meet the Medic in Minecraft (April Fools)
6.37795598687707E+017	positive	Stream coming tomorrow streaming Minecraft and madden come check it out http://t.co/U9KD5G86D2
6.37861118392701E+017	neutral	Just happened its 8:33 am and I just stopped playing Minecraft at least I found diamods https://t.co/xMBy4O7sAS
6.38026495622017E+017	neutral	Sorry bout the stream last night I crashed out but will be on tonight for sure. Then back to Minecraft in pc tomorrow night.
6.38101685794157E+017	neutral	No stream tonight guys and girls! Minecraft will be tomorrow!
6.38131720181559E+017	positive	Thanks everyone for coming out to chat today. I'll be back tomorrow midday with Minecraft.
6.38440610014167E+017	positive	Guys! Good news! I found the authentication URL for Minecraft which means that I may be getting it unblocked! *fingers crossed*
6.38543285888393E+017	positive	Our 4th graders are going to build missions in Minecraft. #elemcode
6.38858045322338E+017	positive	I'm going to play Minecraft tomorrow on http://t.co/Xv7AlrYDDb around 4:00 I'll be in survival at my plot my user name is ssmississippi
6.38874086282695E+017	neutral	Penicuik House rises from ashes in Minecraft: To mark the 25th national Doors Open Day, the Scottish Civic Tru... http://t.co/og01pZDUxU
6.39103218442764E+017	neutral	anyone else getting Matched 3rd party content on old Minecraft videos recently? when you play back the spot they claim theres no music?
6.39208241206006E+017	positive	Off to bed but looking forward to flumps and playing Minecraft with Martin and Chloe tomorrow...Hmmm minecraft flump? #flumplover #minecraft
6.39440025160167E+017	positive	Yesterday's Minecraft video is on the 2nd page when searching for Minecraft mods. This is good going for me :P
6.39510134117507E+017	positive	Minecraft account: Derosion @Mineplex Retweeted, may I wish best to all for the legend rank!
6.39625762123846E+017	positive	Anyway, I'm gonna make something in Minecraft for #TCMParty's 4th anniversary.  Hold on, though; my stupid PS3 is updating.  Again.
6.39647815761719E+017	positive	5th grade Ss in @DavidDllanes class study decimals with Minecraft. http://t.co/GIJx52k3Qd
6.39717286761374E+017	positive	ok, about to do a @lybootcamp workout while the kids are engrossed in Minecraft videos. Happy Friday!
6.39760085112234E+017	positive	Music and Minecraft, the best thing on a free Friday. @MsFairyViolet is streaming! OMG! Get in here! http://t.co/pxgElWx4Is
6.39917891463221E+017	positive	@AppStore plzz accept Minecraft update by at least Sunday or Monday please we are all waiting for it we all have been waiting for a month1/2
